post_id,title,url,recipe_code,code_source,post_content_bytes,full_markdown_bytes,sections_bytes,data_bytes,dcv5_get_recipe_profile_exists,dcv5_profile_found,dcv5_profile_title,dcv5_profile_code,real_frontend_dcv5,visible_text_bytes,likely_gate_reason
3140,"Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma)",https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,MD-SKIRTS_AND_KIDNEYS_TRADICIONALNA_IRSKA_MARINIRANA_GOVEDA_DIJAFRAGMA,_dry_recipe_id=MD-SKIRTS_AND_KIDNEYS_TRADICIONALNA_IRSKA_MARINIRANA_GOVEDA_DIJAFRAGMA,3782,3782,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3141,"Svið (Dimljena janjeća glava)",https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,MD-SVI_DIMLJENA_JANJECA_GLAVA,_dry_recipe_id=MD-SVI_DIMLJENA_JANJECA_GLAVA,3567,3567,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3142,"Heilhornað Hangikjöt (Sušena janjeća rebra)",https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA,_dry_recipe_id=MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA,3614,3614,0,0,YES,YES,"Heilhornað Hangikjöt (Sušena janjeća rebra)",MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA,YES,10469,OK_REAL_DCV5
3143,"Torfær​ður Lambahryggur (Zakopana janjeća leđa)",https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,MD-TORF_R_UR_LAMBAHRYGGUR_ZAKOPANA_JANJECA_LEDA,_dry_recipe_id=MD-TORF_R_UR_LAMBAHRYGGUR_ZAKOPANA_JANJECA_LEDA,3715,3715,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3144,"Selshreifar (Sušeni tuljanovi peraji)",https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,MD-SELSHREIFAR_SUSENI_TULJANOVI_PERAJI,_dry_recipe_id=MD-SELSHREIFAR_SUSENI_TULJANOVI_PERAJI,3692,3692,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3145,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,MD-HAKARLASULLUR_FERMENTIRANI_TRBUH_GRENLANDSKOG_MORSKOG_PSA,_dry_recipe_id=MD-HAKARLASULLUR_FERMENTIRANI_TRBUH_GRENLANDSKOG_MORSKOG_PSA,3632,3632,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3146,"Gellur (Sušeni riblji jezici)",https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,MD-GELLUR_SUSENI_RIBLJI_JEZICI,_dry_recipe_id=MD-GELLUR_SUSENI_RIBLJI_JEZICI,3674,3674,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3147,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,MD-SURSA_IR_HRUTSPUNGAR_ME_LYNGI_FERMENTIRANI_OVNOVSKI_TESTISI_S_VRIJESKOM,_dry_recipe_id=MD-SURSA_IR_HRUTSPUNGAR_ME_LYNGI_FERMENTIRANI_OVNOVSKI_TESTISI_S_VRIJESKOM,3764,3764,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3148,"Sviðasulta (Želatinizirano janjeće meso s glave)",https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,MD-SVI_ASULTA_ZELATINIZIRANO_JANJECE_MESO_S_GLAVE,_dry_recipe_id=MD-SVI_ASULTA_ZELATINIZIRANO_JANJECE_MESO_S_GLAVE,3800,3800,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3149,"Harðfiskur (Sušeni oslić)",https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,MD-HAR_FISKUR_SUSENI_OSLIC,_dry_recipe_id=MD-HAR_FISKUR_SUSENI_OSLIC,3437,3437,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3150,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,MD-K_STUR_HAKARL_FERMENTIRANO_MESO_GRENLANDSKOG_MORSKOG_PSA,_dry_recipe_id=MD-K_STUR_HAKARL_FERMENTIRANO_MESO_GRENLANDSKOG_MORSKOG_PSA,3440,3440,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3151,"Pastërma (Sušena govedina)",https://drycured.com/recepti-baza/pasterma-susena-govedina/,MD-PASTERMA_SUSENA_GOVEDINA,_dry_recipe_id=MD-PASTERMA_SUSENA_GOVEDINA,3425,3425,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3152,"Skilandis (Tradicinis lietuviškas skilandis)",https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,MD-SKILANDIS_TRADICINIS_LIETUVISKAS_SKILANDIS,_dry_recipe_id=MD-SKILANDIS_TRADICINIS_LIETUVISKAS_SKILANDIS,3567,3567,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3153,"Kindziukas (Kindzius)",https://drycured.com/recepti-baza/kindziukas-kindzius/,MD-KINDZIUKAS_KINDZIUS,_dry_recipe_id=MD-KINDZIUKAS_KINDZIUS,3664,3664,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3154,"Lašiniai (Tradicionalna litavska slanina)",https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,MD-LASINIAI_TRADICIONALNA_LITAVSKA_SLANINA,_dry_recipe_id=MD-LASINIAI_TRADICIONALNA_LITAVSKA_SLANINA,3321,3321,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3155,"Vytinta dešra (Sušena litavska kobasica)",https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,MD-VYTINTA_DESRA_SUSENA_LITAVSKA_KOBASICA,_dry_recipe_id=MD-VYTINTA_DESRA_SUSENA_LITAVSKA_KOBASICA,4010,4010,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3156,"Lički Planinarski Navršak",https://drycured.com/recepti-baza/licki-planinarski-navrsak/,MD-LICKI_PLANINARSKI_NAVRSAK,_dry_recipe_id=MD-LICKI_PLANINARSKI_NAVRSAK,3472,3472,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3158,"Mađarska Slanina (Szalonna)",https://drycured.com/recepti-baza/maarska-slanina-szalonna/,MD-MADARSKA_SLANINA_SZALONNA,_dry_recipe_id=MD-MADARSKA_SLANINA_SZALONNA,3332,3332,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3159,"Mađarska Dimljena Šunka (Füstölt Sonka)",https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,MD-MADARSKA_DIMLJENA_SUNKA_FUSTOLT_SONKA,_dry_recipe_id=MD-MADARSKA_DIMLJENA_SUNKA_FUSTOLT_SONKA,3457,3457,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3160,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,MD-MADARSKI_DIMLJENI_JEZIK_FUSTOLT_NYELV,_dry_recipe_id=MD-MADARSKI_DIMLJENI_JEZIK_FUSTOLT_NYELV,3535,3535,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3162,"Ossenworst (Goveđa sirova kobasica)",https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,MD-OSSENWORST_GOVEDA_SIROVA_KOBASICA,_dry_recipe_id=MD-OSSENWORST_GOVEDA_SIROVA_KOBASICA,4058,4058,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3163,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,MD-MOSTBROCKLI_ALPSKA_SUSENA_GOVEDINA,_dry_recipe_id=MD-MOSTBROCKLI_ALPSKA_SUSENA_GOVEDINA,4005,4005,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3164,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,MD-HOLSTEINER_KATENSCHINKEN_HOLSTAJNSKA_DIMLJENA_SUNKA,_dry_recipe_id=MD-HOLSTEINER_KATENSCHINKEN_HOLSTAJNSKA_DIMLJENA_SUNKA,3972,3972,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3166,"Leichter Karreeschinken s povrćem u eintopfu",https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,MD-LEICHTER_KARREESCHINKEN_S_POVRCEM_U_EINTOPFU,_dry_recipe_id=MD-LEICHTER_KARREESCHINKEN_S_POVRCEM_U_EINTOPFU,4001,4001,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3168,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,MD-RAKFISK_FERMENTIRANI_SLATKOVODNI_LOSOS,_dry_recipe_id=MD-RAKFISK_FERMENTIRANI_SLATKOVODNI_LOSOS,3587,3587,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3169,"LUTEFISK (SUŠENI BAKALAR)",https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,MD-LUTEFISK_SUSENI_BAKALAR,_dry_recipe_id=MD-LUTEFISK_SUSENI_BAKALAR,3487,3487,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3170,"SMALAHOVE (SUŠENA OVČJA GLAVA)",https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,MD-SMALAHOVE_SUSENA_OVCJA_GLAVA,_dry_recipe_id=MD-SMALAHOVE_SUSENA_OVCJA_GLAVA,3575,3575,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3171,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,MD-FAREP_LSE_TRADICIONALNA_OVCJA_KOBASICA,_dry_recipe_id=MD-FAREP_LSE_TRADICIONALNA_OVCJA_KOBASICA,4247,4247,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3172,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,MD-ELGKJ_TT_SPEKEMAT_SUHO_MESO_LOSA,_dry_recipe_id=MD-ELGKJ_TT_SPEKEMAT_SUHO_MESO_LOSA,3483,3483,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3173,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,MD-TJUKKMJ_LKSP_LSE_FERMENTIRANA_KOBASICA_S_MLIJECNOM_KULTUROM,_dry_recipe_id=MD-TJUKKMJ_LKSP_LSE_FERMENTIRANA_KOBASICA_S_MLIJECNOM_KULTUROM,4494,4494,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3174,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,MD-REINSDYRHJERTE_SUSENO_SRCE_SOBA,_dry_recipe_id=MD-REINSDYRHJERTE_SUSENO_SRCE_SOBA,3622,3622,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3175,"PINNEKJØTT (SUŠENA REBRA)",https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,MD-PINNEKJ_TT_SUSENA_REBRA,_dry_recipe_id=MD-PINNEKJ_TT_SUSENA_REBRA,3566,3566,0,0,YES,YES,"PINNEKJØTT (SUŠENA REBRA)",MD-PINNEKJ_TT_SUSENA_REBRA,YES,9757,OK_REAL_DCV5
3176,"RØKELAKS (DIMLJENI LOSOS)",https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,MD-R_KELAKS_DIMLJENI_LOSOS,_dry_recipe_id=MD-R_KELAKS_DIMLJENI_LOSOS,3711,3711,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3178,"Kuşbaşı Jerky (Turski goveđi jerky)",https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,MD-KU_BA_JERKY_TURSKI_GOVEDI_JERKY,_dry_recipe_id=MD-KU_BA_JERKY_TURSKI_GOVEDI_JERKY,3831,3831,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3179,"Işkembe Dolması (Punjeni goveđi burag)",https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,MD-I_KEMBE_DOLMAS_PUNJENI_GOVEDI_BURAG,_dry_recipe_id=MD-I_KEMBE_DOLMAS_PUNJENI_GOVEDI_BURAG,3829,3829,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3180,"Varaždinski Š(p)ek",https://drycured.com/recepti-baza/varazdinski-s-p-ek/,MD-VARAZDINSKI_S_P_EK,_dry_recipe_id=MD-VARAZDINSKI_S_P_EK,3474,3474,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3181,"Đurđevački Zelenjak",https://drycured.com/recepti-baza/urevacki-zelenjak/,MD-DURDEVACKI_ZELENJAK,_dry_recipe_id=MD-DURDEVACKI_ZELENJAK,3394,3394,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3182,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,MD-KINDZIUK_POLJSKO_LITAVSKA_SUHA_KOBASICA,_dry_recipe_id=MD-KINDZIUK_POLJSKO_LITAVSKA_SUHA_KOBASICA,4086,4086,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3183,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,MD-KIE_BASA_W_DZONA_DIMLJENA_POLJSKA_KOBASICA,_dry_recipe_id=MD-KIE_BASA_W_DZONA_DIMLJENA_POLJSKA_KOBASICA,4003,4003,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3185,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,MD-PRESUNTO_DE_PORCO_PRETO_PRSUT_OD_CRNE_IBERIJSKE_SVINJE,_dry_recipe_id=MD-PRESUNTO_DE_PORCO_PRETO_PRSUT_OD_CRNE_IBERIJSKE_SVINJE,3415,3415,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3188,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA,_dry_recipe_id=MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA,3907,3907,0,0,YES,YES,"Lountza Kafteri (Λούντζα Καυτερή) – Ljuta dimljena svinjska vratina",MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA,YES,11032,OK_REAL_DCV5
3189,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,MD-POSYRTI_CIPARSKA_SUHA_KOBASICA_S_DIVLJIM_BILJEM,_dry_recipe_id=MD-POSYRTI_CIPARSKA_SUHA_KOBASICA_S_DIVLJIM_BILJEM,4326,4326,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3190,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,MD-AFELIA_PASTARMA_CIPARSKA_MARINIRANA_GOVEDA_PISANICA,_dry_recipe_id=MD-AFELIA_PASTARMA_CIPARSKA_MARINIRANA_GOVEDA_PISANICA,3964,3964,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3191,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,MD-OFTO_LOUNTZA_CIPARSKA_ZRACNO_SUSENA_JANJETINA,_dry_recipe_id=MD-OFTO_LOUNTZA_CIPARSKA_ZRACNO_SUSENA_JANJETINA,3968,3968,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3192,"Virovski ""Živi Čvarci""",https://drycured.com/recepti-baza/virovski-zivi-cvarci/,MD-VIROVSKI_ZIVI_CVARCI,_dry_recipe_id=MD-VIROVSKI_ZIVI_CVARCI,3613,3613,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3193,"Ludbreška ""Tajna Kobasica""",https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,MD-LUDBRESKA_TAJNA_KOBASICA,_dry_recipe_id=MD-LUDBRESKA_TAJNA_KOBASICA,4044,4044,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3194,"Đurđevački ""Zaboravljeni Š(p)ek""",https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,MD-DURDEVACKI_ZABORAVLJENI_S_P_EK,_dry_recipe_id=MD-DURDEVACKI_ZABORAVLJENI_S_P_EK,3490,3490,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3195,"Pregradski ""Šumski Šaptat""",https://drycured.com/recepti-baza/pregradski-sumski-saptat/,MD-PREGRADSKI_SUMSKI_SAPTAT,_dry_recipe_id=MD-PREGRADSKI_SUMSKI_SAPTAT,3480,3480,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3196,"Križevački ""Začinski Vjetar""",https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,MD-KRIZEVACKI_ZACINSKI_VJETAR,_dry_recipe_id=MD-KRIZEVACKI_ZACINSKI_VJETAR,3449,3449,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3197,"Našički ""Ratarski Sjećaj""",https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,MD-NASICKI_RATARSKI_SJECAJ,_dry_recipe_id=MD-NASICKI_RATARSKI_SJECAJ,3465,3465,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3198,"Draževački ""Veteranski Sjećaj""",https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,MD-DRAZEVACKI_VETERANSKI_SJECAJ,_dry_recipe_id=MD-DRAZEVACKI_VETERANSKI_SJECAJ,3473,3473,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3199,"Kalničkog ""Gorski Trag""",https://drycured.com/recepti-baza/kalnickog-gorski-trag/,MD-KALNICKOG_GORSKI_TRAG,_dry_recipe_id=MD-KALNICKOG_GORSKI_TRAG,3459,3459,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3200,"Podravski ""Zaboravljeni Vrbovec""",https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,MD-PODRAVSKI_ZABORAVLJENI_VRBOVEC,_dry_recipe_id=MD-PODRAVSKI_ZABORAVLJENI_VRBOVEC,3511,3511,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3201,"Koprivnički ""Seoski Izvor""",https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,MD-KOPRIVNICKI_SEOSKI_IZVOR,_dry_recipe_id=MD-KOPRIVNICKI_SEOSKI_IZVOR,3655,3655,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3202,"Đurđevački ""Ribarski Sjaj""",https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,MD-DURDEVACKI_RIBARSKI_SJAJ,_dry_recipe_id=MD-DURDEVACKI_RIBARSKI_SJAJ,3453,3453,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3203,"Ludbreški ""Planinski Trag""",https://drycured.com/recepti-baza/ludbreski-planinski-trag/,MD-LUDBRESKI_PLANINSKI_TRAG,_dry_recipe_id=MD-LUDBRESKI_PLANINSKI_TRAG,3479,3479,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3204,"Virovski ""Šumski Biseri""",https://drycured.com/recepti-baza/virovski-sumski-biseri/,MD-VIROVSKI_SUMSKI_BISERI,_dry_recipe_id=MD-VIROVSKI_SUMSKI_BISERI,3457,3457,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3205,"PASTRAMĂ DE OAIE (Sušena ovčetina)",https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA,_dry_recipe_id=MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA,3796,3796,0,0,YES,YES,"PASTRAMĂ DE OAIE (Sušena ovčetina)",MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA,YES,10174,OK_REAL_DCV5
3206,"Basturma (Бастурма - Začinjeno sušeno goveđe meso)",https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO,_dry_recipe_id=MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO,3808,3808,0,0,YES,YES,"Basturma (Бастурма – Začinjeno sušeno goveđe meso)",MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO,YES,10642,OK_REAL_DCV5
3207,"Koryushka (Корюшка - Dimljena mala riba)",https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,MD-KORYUSHKA_DIMLJENA_MALA_RIBA,_dry_recipe_id=MD-KORYUSHKA_DIMLJENA_MALA_RIBA,3613,3613,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3208,"Svinaya Vyrezka (Свиная вырезка - Sušeni svinjski file)",https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE,_dry_recipe_id=MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE,3737,3737,0,0,YES,YES,"Svinaya Vyrezka (Свиная вырезка – Sušeni svinjski file)",MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE,YES,10421,OK_REAL_DCV5
3210,"ARBROATH SMOKIES (DIMLJENA HARINGA)",https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,MD-ARBROATH_SMOKIES_DIMLJENA_HARINGA,_dry_recipe_id=MD-ARBROATH_SMOKIES_DIMLJENA_HARINGA,3575,3575,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3211,"Zgornjesavinjski želodec",https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,MD-ZGORNJESAVINJSKI_ZELODEC,_dry_recipe_id=MD-ZGORNJESAVINJSKI_ZELODEC,3801,3801,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3212,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA,_dry_recipe_id=MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA,4025,4025,0,0,YES,YES,"Lomo Embuchado – Začinjena Suha Svinjska Leđa",MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA,YES,10443,OK_REAL_DCV5
3213,"Cecina de León - Sušena Goveđa Cecina",https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,MD-CECINA_DE_LEON_SUSENA_GOVEDA_CECINA,_dry_recipe_id=MD-CECINA_DE_LEON_SUSENA_GOVEDA_CECINA,3857,3857,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3214,"Crnogorski Sudžuk",https://drycured.com/recepti-baza/crnogorski-sudzuk/,MD-CRNOGORSKI_SUDZUK,_dry_recipe_id=MD-CRNOGORSKI_SUDZUK,3982,3982,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3215,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,MD-SCHAFFHAUSER_SCHUBLIG_DIMLJENA_GOVEDA_KOBASICA,_dry_recipe_id=MD-SCHAFFHAUSER_SCHUBLIG_DIMLJENA_GOVEDA_KOBASICA,4312,4312,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3216,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",https://drycured.com/recepti-baza/bundnerfleisch-graubundenski-suseni-govei-but/,MD-BUNDNERFLEISCH_GRAUBUNDENSKI_SUSENI_GOVEDI_BUT,_dry_recipe_id=MD-BUNDNERFLEISCH_GRAUBUNDENSKI_SUSENI_GOVEDI_BUT,3517,3517,0,0,YES,YES,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",MD-BUNDNERFLEISCH_GRAUBUNDENSKI_SUSENI_GOVEDI_BUT,YES,9988,OK_REAL_DCV5
3217,"Culatello di Zibello - Kulatelo iz Zibella",https://drycured.com/recepti-baza/culatello-di-zibello-kulatelo-iz-zibella/,MD-CULATELLO_DI_ZIBELLO_KULATELO_IZ_ZIBELLA,_dry_recipe_id=MD-CULATELLO_DI_ZIBELLO_KULATELO_IZ_ZIBELLA,4044,4044,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3218,"PANCETTA ARROTOLATA",https://drycured.com/recepti-baza/pancetta-arrotolata/,MD-PANCETTA_ARROTOLATA,_dry_recipe_id=MD-PANCETTA_ARROTOLATA,3542,3542,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3219,"Herzegovina Livanjska Devenica",https://drycured.com/recepti-baza/herzegovina-livanjska-devenica/,MD-HERZEGOVINA_LIVANJSKA_DEVENICA,_dry_recipe_id=MD-HERZEGOVINA_LIVANJSKA_DEVENICA,3500,3500,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3222,"Mostarsko Zrno - Unikatna Mesna Kombinacija",https://drycured.com/recepti-baza/mostarsko-zrno-unikatna-mesna-kombinacija/,MD-MOSTARSKO_ZRNO_UNIKATNA_MESNA_KOMBINACIJA,_dry_recipe_id=MD-MOSTARSKO_ZRNO_UNIKATNA_MESNA_KOMBINACIJA,3451,3451,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3223,"Etnografska studija kulinarskog naslijeđa",https://drycured.com/recepti-baza/etnografska-studija-kulinarskog-naslijea/,MD-ETNOGRAFSKA_STUDIJA_KULINARSKOG_NASLIJEDA,_dry_recipe_id=MD-ETNOGRAFSKA_STUDIJA_KULINARSKOG_NASLIJEDA,4001,4001,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
