post_id,title,slug,status,url,country_meta,region_meta,code_meta
2712,"Koroška tunka",koroska-tunka,publish,https://drycured.com/recepti-baza/koroska-tunka/,,,MD-KOROSKA_TUNKA
2713,"Zasavska klobasa (Zasavska kobasica)",zasavska-klobasa-zasavska-kobasica,publish,https://drycured.com/recepti-baza/zasavska-klobasa-zasavska-kobasica/,,,MD-ZASAVSKA_KLOBASA_ZASAVSKA_KOBASICA
2714,"Prleška tünka",prleska-tunka,publish,https://drycured.com/recepti-baza/prleska-tunka/,,,MD-PRLESKA_TUNKA
2715,"Idrijsko kosilo",idrijsko-kosilo,publish,https://drycured.com/recepti-baza/idrijsko-kosilo/,,,MD-IDRIJSKO_KOSILO
2716,"Dolenjska tlačenka (prezvuršt)",dolenjska-tlacenka-prezvurst,private,https://drycured.com/?post_type=dry_recipe&p=2716,,,MD-DOLENJSKA_TLACENKA_PREZVURST
2717,"Savinjski želodec (Savinjski želudac)",savinjski-zelodec-savinjski-zeludac,publish,https://drycured.com/recepti-baza/savinjski-zelodec-savinjski-zeludac/,,,MD-SAVINJSKI_ZELODEC_SAVINJSKI_ZELUDAC
2718,"Prekmurska šunka",prekmurska-sunka,publish,https://drycured.com/recepti-baza/prekmurska-sunka/,,,MD-PREKMURSKA_SUNKA
2720,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",lomo-embuchado-zacinjena-suha-svinjska-leda,draft,https://drycured.com/?post_type=dry_recipe&p=2720,,,ŠPA-LOMO-EMBUCHADO-ZACINJENA-SUHA
2722,"Crnogorska Pršuta (Njeguška pršuta)",crnogorska-prsuta-njeguska-prsuta,publish,https://drycured.com/recepti-baza/crnogorska-prsuta-njeguska-prsuta/,,,MD-CRNOGORSKA_PRSUTA_NJEGUSKA_PRSUTA
2723,"Crnogorska Kastradina",crnogorska-kastradina,publish,https://drycured.com/recepti-baza/crnogorska-kastradina/,,,MD-CRNOGORSKA_KASTRADINA
2724,"PRINSKORV (ŠVEDSKE TANKE DIMLJENE KOBASICE)",prinskorv-svedske-tanke-dimljene-kobasice,publish,https://drycured.com/recepti-baza/prinskorv-svedske-tanke-dimljene-kobasice/,,,MD-PRINSKORV_SVEDSKE_TANKE_DIMLJENE_KOBASICE
2725,"FLÄSKLÄGG (DIMLJENA SVINJSKA KOLJENICA)",flasklagg-dimljena-svinjska-koljenica,publish,https://drycured.com/recepti-baza/flasklagg-dimljena-svinjska-koljenica/,,,MD-FLASKLAGG_DIMLJENA_SVINJSKA_KOLJENICA
2726,"ÖLÄNDSK GETKORV (ÖLANDSKA KOZJA KOBASICA)",olandsk-getkorv-olandska-kozja-kobasica,publish,https://drycured.com/recepti-baza/olandsk-getkorv-olandska-kozja-kobasica/,,,MD-OLANDSK_GETKORV_OLANDSKA_KOZJA_KOBASICA
2727,"KRONOBERGSKORV (KRONOBERGŠKA KOBASICA)",kronobergskorv-kronobergska-kobasica,publish,https://drycured.com/recepti-baza/kronobergskorv-kronobergska-kobasica/,,,MD-KRONOBERGSKORV_KRONOBERGSKA_KOBASICA
2728,"VÄRMLANDSKORV (VÄRMLANDSKA DIMLJENA KOBASICA)",varmlandskorv-varmlandska-dimljena-kobasica,publish,https://drycured.com/recepti-baza/varmlandskorv-varmlandska-dimljena-kobasica/,,,MD-VARMLANDSKORV_VARMLANDSKA_DIMLJENA_KOBASICA
2729,"FALUKORV (TRADICIONALNA ŠVEDSKA KOBASICA)",falukorv-tradicionalna-svedska-kobasica,publish,https://drycured.com/recepti-baza/falukorv-tradicionalna-svedska-kobasica/,,,MD-FALUKORV_TRADICIONALNA_SVEDSKA_KOBASICA
2730,"GRAVAD LAX (ŠVEDSKI GRAVLJENI LOSOS)",gravad-lax-svedski-gravljeni-losos,publish,https://drycured.com/recepti-baza/gravad-lax-svedski-gravljeni-losos/,,,MD-GRAVAD_LAX_SVEDSKI_GRAVLJENI_LOSOS
2731,"JULSKINKA (ŠVEDSKA BOŽIĆNA ŠUNKA)",julskinka-svedska-bozicna-sunka,draft,https://drycured.com/?post_type=dry_recipe&p=2731,,,ŠVE-JULSKINKA-SVEDSKA-BOZICNA-SUNK
2732,"ISTERBAND (ŠVEDSKA FERMENTIRANA KOBASICA)",isterband-svedska-fermentirana-kobasica,publish,https://drycured.com/recepti-baza/isterband-svedska-fermentirana-kobasica/,,,MD-ISTERBAND_SVEDSKA_FERMENTIRANA_KOBASICA
2733,"SPICKESKINKA (ŠVEDSKA SUHA ŠUNKA)",spickeskinka-svedska-suha-sunka,publish,https://drycured.com/recepti-baza/spickeskinka-svedska-suha-sunka/,,,MD-SPICKESKINKA_SVEDSKA_SUHA_SUNKA
2734,"ENGADINER HATECLETT (SUŠENI KOZJI BUT)",engadiner-hateclett-suseni-kozji-but,draft,https://drycured.com/?post_type=dry_recipe&p=2734,,,ŠVI-ENGADINER-HATECLETT-SUSENI-KOZ
2735,"BASLER LÄBERLI (SUHA JETRENA KOBASICA IZ BASELA)",basler-laberli-suha-jetrena-kobasica-iz-basela,private,https://drycured.com/?post_type=dry_recipe&p=2735,,,MD-BASLER_LABERLI_SUHA_JETRENA_KOBASICA_IZ_BASELA
2736,"GLARNER KALBERWURST (TELEĆA KOBASICA IZ GLARUSA)",glarner-kalberwurst-teleca-kobasica-iz-glarusa,publish,https://drycured.com/recepti-baza/glarner-kalberwurst-teleca-kobasica-iz-glarusa/,,,MD-GLARNER_KALBERWURST_TELECA_KOBASICA_IZ_GLARUSA
2737,"CHURER SALSIZ (DIVLJAČKA KOBASICA IZ CHURA)",churer-salsiz-divljacka-kobasica-iz-chura,publish,https://drycured.com/recepti-baza/churer-salsiz-divljacka-kobasica-iz-chura/,,,MD-CHURER_SALSIZ_DIVLJACKA_KOBASICA_IZ_CHURA
2738,"TESSINER LUGANIGHETTA (SVJEŽA KOBASICA IZ TICINA)",tessiner-luganighetta-svjeza-kobasica-iz-ticina,private,https://drycured.com/?post_type=dry_recipe&p=2738,,,MD-TESSINER_LUGANIGHETTA_SVJEZA_KOBASICA_IZ_TICINA
2739,"ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA)",zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga,draft,https://drycured.com/?post_type=dry_recipe&p=2739,,,ŠVI-ZUGER-HIRSCHTROCKENWURST-KOBAS
2740,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",schaffhauser-schublig-dimljena-goveda-kobasica,draft,https://drycured.com/?post_type=dry_recipe&p=2740,,,ŠVI-SCHAFFHAUSER-SCHUBLIG-DIMLJENA
2741,"AARGAUER RÜEBLIWURST (MESNATA KOBASICA S MRKVOM)",aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom,publish,https://drycured.com/recepti-baza/aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom/,,,MD-AARGAUER_RUEBLIWURST_MESNATA_KOBASICA_S_MRKVOM
2742,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",bundnerfleisch-graubundenski-suseni-govedi-but,draft,https://drycured.com/?post_type=dry_recipe&p=2742,,,ŠVI-BUNDNERFLEISCH-GRAUBUNDENSKI-S
2744,"WALLISER TROCKENFLEISCH (SUŠENA GOVEDINA IZ VALAISA)",walliser-trockenfleisch-susena-govedina-iz-valaisa,publish,https://drycured.com/recepti-baza/walliser-trockenfleisch-susena-govedina-iz-valaisa/,,,MD-WALLISER_TROCKENFLEISCH_SUSENA_GOVEDINA_IZ_VALAISA
2745,"SALSIZ (ALPSKA SUHA KOBASICA)",salsiz-alpska-suha-kobasica,publish,https://drycured.com/recepti-baza/salsiz-alpska-suha-kobasica/,,,MD-SALSIZ_ALPSKA_SUHA_KOBASICA
2746,"CULATELLO DI ZIBELLO",culatello-di-zibello,publish,https://drycured.com/recepti-baza/culatello-di-zibello/,,,MD-CULATELLO_DI_ZIBELLO
2747,"LONZINO (LOMBO)",lonzino-lombo,publish,https://drycured.com/recepti-baza/lonzino-lombo/,,,MD-LONZINO_LOMBO
2758,"Polendvytsia (Полендвиця) - Sušeni svinjski file",polendvytsia-%d0%bf%d0%be%d0%bb%d0%b5%d0%bd%d0%b4%d0%b2%d0%b8%d1%86%d1%8f-suseni-svinjski-file,draft,https://drycured.com/?post_type=dry_recipe&p=2758,,,UKR-POLENDVYTSIA-SUSENI-SVINJSKI-F
2759,"Pashtetna (Паштетна) - Pečena mesna pašteta",pashtetna-%d0%bf%d0%b0%d1%88%d1%82%d0%b5%d1%82%d0%bd%d0%b0-pecena-mesna-pasteta-2,draft,https://drycured.com/?post_type=dry_recipe&p=2759,,,UKR-PASHTETNA-PECENA-MESNA-PASTETA
2760,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",miasnyi-khlib-%d0%bc%d1%8f%d1%81%d0%bd%d0%b8%d0%b9-%d1%85%d0%bb%d1%96%d0%b1-mesni-kruh,draft,https://drycured.com/?post_type=dry_recipe&p=2760,,,UKR-MIASNYI-KHLIB-MESNI-KRUH
2761,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",dimlenyi-yazyk-%d0%b4%d0%b8%d0%bc%d0%bb%d0%b5%d0%bd%d0%b8%d0%b9-%d1%8f%d0%b7%d0%b8%d0%ba-dimljeni-govedi-jezik,draft,https://drycured.com/?post_type=dry_recipe&p=2761,,,UKR-DIMLENYI-YAZYK-DIMLJENI-GOVEI
2762,"Salo (Сало) - Ukrajinska slanina",salo-%d1%81%d0%b0%d0%bb%d0%be-ukrajinska-slanina-2,draft,https://drycured.com/?post_type=dry_recipe&p=2762,,,UKR-SALO-UKRAJINSKA-SLANINA
2763,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",domasnja-kovbasa-%d0%b4%d0%be%d0%bc%d0%b0%d1%88%d0%bd%d1%8f-%d0%ba%d0%be%d0%b2%d0%b1%d0%b0%d1%81%d0%b0-domaca-kobasica-2,draft,https://drycured.com/?post_type=dry_recipe&p=2763,,,UKR-DOMASNJA-KOVBASA-DOMACA-KOBASI
2764,"Buženina (Буженина) - Pečena i sušena svinjetina",buzenina-%d0%b1%d1%83%d0%b6%d0%b5%d0%bd%d0%b8%d0%bd%d0%b0-pecena-i-susena-svinjetina,draft,https://drycured.com/?post_type=dry_recipe&p=2764,,,UKR-BUZENINA-PECENA-I-SUSENA
2765,"Kholodets (Холодець) - Hladetina od mesa",kholodets-%d1%85%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d1%86%d1%8c-hladetina-od-mesa-2,draft,https://drycured.com/?post_type=dry_recipe&p=2765,,,UKR-KHOLODETS-HLADETINA-OD-MESA
2766,"Solonina (Солонина) - Salamurena govedina",solonina-%d1%81%d0%be%d0%bb%d0%be%d0%bd%d0%b8%d0%bd%d0%b0-salamurena-govedina-2,draft,https://drycured.com/?post_type=dry_recipe&p=2766,,,UKR-SOLONINA-SALAMURENA-GOVEDINA
2772,"Pâté de Campagne (Seljački pašteta)",pate-de-campagne-seljacki-pasteta,private,https://drycured.com/?post_type=dry_recipe&p=2772,,,MD-PATE_DE_CAMPAGNE_SELJACKI_PASTETA
2773,"Boudin Noir (Krvavica)",boudin-noir-krvavica,private,https://drycured.com/?post_type=dry_recipe&p=2773,,,MD-BOUDIN_NOIR_KRVAVICA
2774,"Jambon Persillé (Šunka u želeu s peršinom)",jambon-persille-sunka-u-zeleu-s-persinom,publish,https://drycured.com/recepti-baza/jambon-persille-sunka-u-zeleu-s-persinom/,,,MD-JAMBON_PERSILLE_SUNKA_U_ZELEU_S_PERSINOM
2776,"Kepeninė dešra (Litavska jetrena kobasica)",kepenine-desra-litavska-jetrena-kobasica,private,https://drycured.com/?post_type=dry_recipe&p=2776,,,MD-KEPENIN_DESRA_LITAVSKA_JETRENA_KOBASICA
2777,"Kulen iz Požeške doline - Specijalna varijanta s divljim začinima",kulen-iz-pozeske-doline-specijalna-varijanta-s-divljim-zacinima,private,https://drycured.com/?post_type=dry_recipe&p=2777,,,MD-KULEN_IZ_POZESKE_DOLINE_SPECIJALNA_VARIJANTA_S_DIVLJIM_ZACINIMA
2778,"Čvarci s Papuka - Planinski recept",cvarci-s-papuka-planinski-recept,publish,https://drycured.com/recepti-baza/cvarci-s-papuka-planinski-recept/,,,MD-CVARCI_S_PAPUKA_PLANINSKI_RECEPT
2779,"Slavonski cviček (suhomesnati narez)",slavonski-cvicek-suhomesnati-narez,publish,https://drycured.com/recepti-baza/slavonski-cvicek-suhomesnati-narez/,,,MD-SLAVONSKI_CVICEK_SUHOMESNATI_NAREZ
2780,"Slavonski pikantni vrat",slavonski-pikantni-vrat,publish,https://drycured.com/recepti-baza/slavonski-pikantni-vrat/,,,MD-SLAVONSKI_PIKANTNI_VRAT
2781,"Esencijalni slavonski sušeni vrat s divljim začinima",esencijalni-slavonski-suseni-vrat-s-divljim-zacinima,publish,https://drycured.com/recepti-baza/esencijalni-slavonski-suseni-vrat-s-divljim-zacinima/,,,MD-ESENCIJALNI_SLAVONSKI_SUSENI_VRAT_S_DIVLJIM_ZACINIMA
2783,"Nduja Calabrese - Kalabrijska Nduja",nduja-calabrese-kalabrijska-nduja-2,draft,https://drycured.com/?post_type=dry_recipe&p=2783,,,ITA-NDUJA-CALABRESE-KALABRIJSKA-ND
2784,"Guanciale Romano - Rimski Guanciale",guanciale-romano-rimski-guanciale-2,draft,https://drycured.com/?post_type=dry_recipe&p=2784,,,ITA-GUANCIALE-ROMANO-RIMSKI-GUANCI
2785,"SALAME MILANO - MILANSKA SALAMA",salame-milano-milanska-salama-2,draft,https://drycured.com/?post_type=dry_recipe&p=2785,,,ITA-SALAME-MILANO-MILANSKA-SALAMA
2786,"COPPA (CAPOCOLLO) - TALIJANSKA VRATINA",coppa-capocollo-talijanska-vratina-2,draft,https://drycured.com/?post_type=dry_recipe&p=2786,,,ITA-COPPA-CAPOCOLLO-TALIJANSKA-VRA
2859,"IstARSKA KOBASICA",istarska-kobasica-2,draft,https://drycured.com/?post_type=dry_recipe&p=2859,,,DRY--5423F8C7
2860,"Šokačka kobasica by Davor",sokacka-kobasica-by-davor,draft,https://drycured.com/?post_type=dry_recipe&p=2860,,,DRY--CD04B118
2972,"Slavonski kulen (PDO EU)",hr-sl-001-slavonski-kulen-pdo-eu,publish,https://drycured.com/recepti-baza/hr-sl-001-slavonski-kulen-pdo-eu/,,,HR-SL-001
2973,"Kulenova seka",hr-sl-002-kulenova-seka,publish,https://drycured.com/recepti-baza/hr-sl-002-kulenova-seka/,,,HR-SL-002
2974,"Baranjski kulen (ZOZP EU)",hr-sl-003-baranjski-kulen-zozp-eu,publish,https://drycured.com/recepti-baza/hr-sl-003-baranjski-kulen-zozp-eu/,,,HR-SL-003
2975,"Đakovački kulen",hr-sl-004-dakovacki-kulen,publish,https://drycured.com/recepti-baza/hr-sl-004-dakovacki-kulen/,,,HR-SL-004
2976,"Slavonska domaća kobasica",hr-sl-005-slavonska-domaca-kobasica,publish,https://drycured.com/recepti-baza/hr-sl-005-slavonska-domaca-kobasica/,,,HR-SL-005
2977,"Srijemska kobasica (OGP)",hr-sl-006-srijemska-kobasica-ogp,publish,https://drycured.com/recepti-baza/hr-sl-006-srijemska-kobasica-ogp/,,,HR-SL-006
2978,"Ratarske kobasice",hr-sl-007-ratarske-kobasice,private,https://drycured.com/?post_type=dry_recipe&p=2978,,,HR-SL-007
2979,"Baranjska kobasica",hr-sl-008-baranjska-kobasica,publish,https://drycured.com/recepti-baza/hr-sl-008-baranjska-kobasica/,,,HR-SL-008
2980,"Baranjska salama",hr-sl-009-baranjska-salama,private,https://drycured.com/?post_type=dry_recipe&p=2980,,,HR-SL-009
2981,"Slavonska kobasica (ZOI EU 2023)",hr-sl-010-slavonska-kobasica-zoi-eu-2023,publish,https://drycured.com/recepti-baza/hr-sl-010-slavonska-kobasica-zoi-eu-2023/,,,HR-SL-010
2982,"Slavonska dimljena slanina",hr-sl-012-slavonska-dimljena-slanina,private,https://drycured.com/?post_type=dry_recipe&p=2982,,,HR-SL-012
2983,"Slavonska dimljena šunka",hr-sl-014-slavonska-dimljena-sunka,private,https://drycured.com/?post_type=dry_recipe&p=2983,,,HR-SL-014
2984,"Suha plećka slavonska",hr-sl-015-suha-plecka-slavonska,private,https://drycured.com/?post_type=dry_recipe&p=2984,,,HR-SL-015
2985,"Suha rebra slavonska",hr-sl-016-suha-rebra-slavonska,private,https://drycured.com/?post_type=dry_recipe&p=2985,,,HR-SL-016
2986,"Slavonska jetrena kobasica",hr-sl-017-slavonska-jetrena-kobasica,private,https://drycured.com/?post_type=dry_recipe&p=2986,,,HR-SL-017
2987,"Krvavica slavonska",hr-sl-018-krvavica-slavonska,private,https://drycured.com/?post_type=dry_recipe&p=2987,,,HR-SL-018
2988,"Tlačenica slavonska (švargl)",hr-sl-019-tlacenica-slavonska-svargl,private,https://drycured.com/?post_type=dry_recipe&p=2988,,,HR-SL-019
2989,"Vinkovačka šunka — suho soljena varijanta",hr-sl-020-vinkovacka-sunka-suho-soljena-varijanta,private,https://drycured.com/?post_type=dry_recipe&p=2989,,,HR-SL-020
2990,"Slavonski lovački kulen (divljač + svinjetina)",hr-sl-021-slavonski-lovacki-kulen-divljac-svinjetina,private,https://drycured.com/?post_type=dry_recipe&p=2990,,,HR-SL-021
2991,"Konjska salama Ploštine (talijanska manjina, Pakrac)",hr-sl-022-konjska-salama-plostine-talijanska-manjina-pakrac,private,https://drycured.com/?post_type=dry_recipe&p=2991,,,HR-SL-022
2992,"Slavonski dimljeni svinjski vrat",hr-sl-024-slavonski-dimljeni-svinjski-vrat,private,https://drycured.com/?post_type=dry_recipe&p=2992,,,HR-SL-024
2993,"Slavonski suhi vrat (ovratina)",hr-sl-027-slavonski-suhi-vrat-ovratina,private,https://drycured.com/?post_type=dry_recipe&p=2993,,,HR-SL-027
2994,"Baranjska šunka",hr-sl-028-baranjska-sunka,private,https://drycured.com/?post_type=dry_recipe&p=2994,,,HR-SL-028
2995,"Đakovačka šunka",hr-sl-029-dakovacka-sunka,private,https://drycured.com/?post_type=dry_recipe&p=2995,,,HR-SL-029
2996,"Brodska kobasica (Slavonski Brod)",hr-sl-030-brodska-kobasica-slavonski-brod,publish,https://drycured.com/recepti-baza/hr-sl-030-brodska-kobasica-slavonski-brod/,,,HR-SL-030
2997,"Osječka kobasica",hr-sl-031-osjecka-kobasica,publish,https://drycured.com/recepti-baza/hr-sl-031-osjecka-kobasica/,,,HR-SL-031
2998,"Slavonska krvavica od prosa (bijela)",hr-sl-032-slavonska-krvavica-od-prosa-bijela,private,https://drycured.com/?post_type=dry_recipe&p=2998,,,HR-SL-032
2999,"Slavonska šunka od crne slavonske svinje",hr-sl-033-slavonska-sunka-od-crne-slavonske-svinje,private,https://drycured.com/?post_type=dry_recipe&p=2999,,,HR-SL-033
3000,"Slavonska domaća salama",hr-sl-034-slavonska-domaca-salama,publish,https://drycured.com/recepti-baza/hr-sl-034-slavonska-domaca-salama/,,,HR-SL-034
3001,"Slavonska čvarkovača (kobasica od čvaraka)",hr-sl-036-slavonska-cvarkovaca-kobasica-od-cvaraka,publish,https://drycured.com/recepti-baza/hr-sl-036-slavonska-cvarkovaca-kobasica-od-cvaraka/,,,HR-SL-036
3002,"Vinkovačka kobasica",hr-sl-037-vinkovacka-kobasica,publish,https://drycured.com/recepti-baza/hr-sl-037-vinkovacka-kobasica/,,,HR-SL-037
3003,"Slavonska lovačka kobasica (divljač + svinjetina)",hr-sl-038-slavonska-lovacka-kobasica-divljac-svinjetina,publish,https://drycured.com/recepti-baza/hr-sl-038-slavonska-lovacka-kobasica-divljac-svinjetina/,,,HR-SL-038
3005,"Cvelferija kulen — varijanta bez slanine",hr-sl-003,private,https://drycured.com/?post_type=dry_recipe&p=3005,,,HR-SL-003
3006,"Vinkovačka šunka",hr-sl-022,private,https://drycured.com/?post_type=dry_recipe&p=3006,,,HR-SL-022
3007,"Samoborska salama (županijska robna marka)",hr-sl-025,private,https://drycured.com/?post_type=dry_recipe&p=3007,,,HR-SL-025
3008,"Dalmatinska suha šunka",hr-sl-034,private,https://drycured.com/?post_type=dry_recipe&p=3008,,,HR-SL-034
3009,"Dalmatinska suha kobasica",hr-sl-038,private,https://drycured.com/?post_type=dry_recipe&p=3009,,,HR-SL-038
3010,"Hvarska prstena kobasica",hr-sl-039,private,https://drycured.com/?post_type=dry_recipe&p=3010,,,HR-SL-039
3011,"Sinjaška kobasica (Cetinska krajina)",hr-sl-040,private,https://drycured.com/?post_type=dry_recipe&p=3011,,,HR-SL-040
3012,"Dalmatinska dimljena slanina",hr-sl-043,private,https://drycured.com/?post_type=dry_recipe&p=3012,,,HR-SL-043
3013,"Istarska špaleta (suha plećka)",hr-sl-067,private,https://drycured.com/?post_type=dry_recipe&p=3013,,,HR-SL-067
3014,"Zagorska dimljena šunka",hr-sl-083,private,https://drycured.com/?post_type=dry_recipe&p=3014,,,HR-SL-083
3015,"Međimurska šunka",hr-sl-084,private,https://drycured.com/?post_type=dry_recipe&p=3015,,,HR-SL-084
3016,"Zagorska tlačenica",hr-sl-091,private,https://drycured.com/?post_type=dry_recipe&p=3016,,,HR-SL-091
3017,"Gospićka suha plećka",hr-sl-109,private,https://drycured.com/?post_type=dry_recipe&p=3017,,,HR-SL-109
3018,"Banovinska tlačenica",hr-sl-115,private,https://drycured.com/?post_type=dry_recipe&p=3018,,,HR-SL-115
3020,"Albanska proshutë / sušena šunka – kategorijski radni zapis",albanska-proshute-susena-sunka-radni-zapis,private,https://drycured.com/?post_type=dry_recipe&p=3020,,,MD-PROSHUTA_SHQIPTARE_ALBANSKA_PRSUTA
3021,"Vorarlberger Mostbröckle – sušena i dimljena govedina",vorarlberger-mostbroeckle-susena-dimljena-govedina,private,https://drycured.com/?post_type=dry_recipe&p=3021,,,MD-VORARLBERGER_MOSTBROCKLE_VORARLBERSKA_DIMLJENA_GOVEDINA
3022,"Westfälischer Schinken s krumpirom u ljusci i hrenom",westfalischer-schinken-s-krumpirom-u-ljusci-i-hrenom,private,https://drycured.com/?post_type=dry_recipe&p=3022,,,MD-WESTFALISCHER_SCHINKEN_S_KRUMPIROM_U_LJUSCI_I_HRENOM
3023,"Bonus: Pfefferbeis s prženim krumpirom i umkom od kiselog vrhnja",bonus-pfefferbeis-s-przenim-krumpirom-i-umkom-od-kiselog-vrhnja,private,https://drycured.com/?post_type=dry_recipe&p=3023,,,MD-BONUS_PFEFFERBEIS_S_PRZENIM_KRUMPIROM_I_UMKOM_OD_KISELOG_VRHNJA
3024,"Irska dimljena kobasica (Smoked Sausage)",irska-dimljena-kobasica-smoked-sausage,publish,https://drycured.com/recepti-baza/irska-dimljena-kobasica-smoked-sausage/,,,MD-IRSKA_DIMLJENA_KOBASICA_SMOKED_SAUSAGE
3025,"Pršuta e Kosovës (Kosovska pršuta)",prsuta-e-kosoves-kosovska-prsuta-2,publish,https://drycured.com/recepti-baza/prsuta-e-kosoves-kosovska-prsuta-2/,,,MD-PRSUTA_E_KOSOVES_KOSOVSKA_PRSUTA
3026,"Scharfe Edelrohwurst s povrćem na žaru",scharfe-edelrohwurst-s-povrcem-na-zaru,publish,https://drycured.com/recepti-baza/scharfe-edelrohwurst-s-povrcem-na-zaru/,,,MD-SCHARFE_EDELROHWURST_S_POVRCEM_NA_ZARU
3027,"ENGADINER HATECLETT (SUŠENI KOZJI BUT)",engadiner-hateclett-suseni-kozji-but-2,publish,https://drycured.com/recepti-baza/engadiner-hateclett-suseni-kozji-but-2/,,,MD-ENGADINER_HATECLETT_SUSENI_KOZJI_BUT
3028,"ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA)",zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga-2,publish,https://drycured.com/recepti-baza/zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga-2/,,,MD-ZUGER_HIRSCHTROCKENWURST_KOBASICA_OD_JELENA_IZ_ZUGA
3029,"Tiroler Speck – tirolski sušeni dimljeni svinjski but",tiroler-speck-tirolska-slanina-2,publish,https://drycured.com/recepti-baza/tiroler-speck-tirolska-slanina-2/,,,MD-TIROLER_SPECK_TIROLSKA_SLANINA
3030,"Waldviertler Hirschsalami – salama od jelena iz Waldviertela",waldviertler-hirschsalami-salama-od-jelena-iz-waldviertela-2,publish,https://drycured.com/recepti-baza/waldviertler-hirschsalami-salama-od-jelena-iz-waldviertela-2/,,,MD-WALDVIERTLER_HIRSCHSALAMI_SALAMA_OD_JELENA_IZ_WALDVIERTELA
3031,"Austrijska Käsekrainer – kobasica sa sirom",austrijska-kasekrainer-kobasica-sa-sirom-2,private,https://drycured.com/?post_type=dry_recipe&p=3031,,,MD-AUSTRIJSKA_KASEKRAINER_KOBASICA_SA_SIROM
3032,"Mađarska Gyulai Kolbász – Gyulai kobasica",maarska-gyulai-kolbasz-gyulai-kobasica,publish,https://drycured.com/recepti-baza/maarska-gyulai-kolbasz-gyulai-kobasica/,,,MD-MADARSKA_GYULAI_KOLBASZ_GYULAI_KOBASICA
3033,"Lukanka iz Panagyurishte – bugarska prešana suha kobasica",lukanka-iz-panagyurishte,publish,https://drycured.com/recepti-baza/lukanka-iz-panagyurishte/,,,MD-LUKANKA_IZ_PANAGYURISHTE
3034,"Banska Kapama – bugarski mesni specijalitet",banska-kapama,private,https://drycured.com/?post_type=dry_recipe&p=3034,,,MD-BANSKA_KAPAMA
3035,"Strandzhansko Dyado – bugarski sušeni punjeni proizvod",strandzhansko-dyado,publish,https://drycured.com/recepti-baza/strandzhansko-dyado/,,,MD-STRANDZHANSKO_DYADO
3036,"Srednogorska Kaska – bugarski punjeni mesni proizvod",srednogorska-kaska,private,https://drycured.com/?post_type=dry_recipe&p=3036,,,MD-SREDNOGORSKA_KASKA
3037,"Dobrudzhanski Babek – bugarski sušeni babek",dobrudzhanski-babek,publish,https://drycured.com/recepti-baza/dobrudzhanski-babek/,,,MD-DOBRUDZHANSKI_BABEK
3038,"Grčki Loukaniko – tradicionalna grčka kobasica",grcka-tradicionalni-recepti-za-loukaniko-2,publish,https://drycured.com/recepti-baza/grcka-tradicionalni-recepti-za-loukaniko-2/,,,MD-GRCKA_TRADICIONALNI_RECEPTI_ZA_LOUKANIKO
3039,"Joulukinkku – finska božićna šunka",joulukinkku-bozicna-sunka-2,publish,https://drycured.com/recepti-baza/joulukinkku-bozicna-sunka-2/,,,MD-JOULUKINKKU_BOZICNA_SUNKA
3040,"Palvikinkku – finska dimljena šunka",palvikinkku-dimljena-sunka-2,private,https://drycured.com/?post_type=dry_recipe&p=3040,,,MD-PALVIKINKKU_DIMLJENA_SUNKA
3041,"Saucisson Sec – francuska suha kobasica",saucisson-sec-suha-kobasica-2,publish,https://drycured.com/recepti-baza/saucisson-sec-suha-kobasica-2/,,,MD-SAUCISSON_SEC_SUHA_KOBASICA
3042,"Jésus de Lyon – debela suha kobasica",jesus-de-lyon-debela-suha-kobasica,publish,https://drycured.com/recepti-baza/jesus-de-lyon-debela-suha-kobasica/,,,MD-JESUS_DE_LYON_DEBELA_SUHA_KOBASICA
3043,"Cervelas de Lyon – lionska kobasica",cervelas-de-lyon-lionska-kobasica,private,https://drycured.com/?post_type=dry_recipe&p=3043,,,MD-CERVELAS_DE_LYON_LIONSKA_KOBASICA
3044,"Jésus de Lyon – velika lionska suha kobasica",jesus-de-lyon-2,publish,https://drycured.com/recepti-baza/jesus-de-lyon-2/,,,MD-JESUS_DE_LYON
3045,"Rosette de Lyon – lionska suha kobasica",rosette-de-lyon-2,publish,https://drycured.com/recepti-baza/rosette-de-lyon-2/,,,MD-ROSETTE_DE_LYON
3046,"Rillettes du Mans – kuhani mesni namaz",rillettes-du-mans-2,private,https://drycured.com/?post_type=dry_recipe&p=3046,,,MD-RILLETTES_DU_MANS
